USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CTCF_RHSPN218401_RJON	-9113.33239	0.02247	1.00000	rjon_all_relaxed_no_tort_tree/CTCF_RHSPN218401_RJON	-9113.33239	0.02247	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/PMEPA1_RHSPN264008_RJON	-2752.812481	0.04062	1.00000	rjon_all_relaxed_no_tort_tree/PMEPA1_RHSPN264008_RJON	-2752.593912	0.04072	1.51996	1.0	1.51996	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ETNK2_RHSPN023666_RJON	-3273.356994	0.06013	1.00000	rjon_all_relaxed_no_tort_tree/ETNK2_RHSPN023666_RJON	-3273.356994	0.06013	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TCIRG1_RHSPN163868_RJON	-15092.296743	0.05545	1.00000	rjon_all_relaxed_no_tort_tree/TCIRG1_RHSPN163868_RJON	-15090.541465	0.0547	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/C2orf42_RHSPN034024_RJON	-6813.521558	0.03422	1.00000	rjon_all_relaxed_no_tort_tree/C2orf42_RHSPN034024_RJON	-6813.521558	0.03422	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CRYAB_RHSPN167657_RJON	-2426.697229	0.05635	1.00000	rjon_all_relaxed_no_tort_tree/CRYAB_RHSPN167657_RJON	-2426.697229	0.05635	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ITGA11_RHSPN206372_RJON	-12731.520395	0.05775	1.00000	rjon_all_relaxed_no_tort_tree/ITGA11_RHSPN206372_RJON	-12731.520395	0.05775	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TIMM22_RHSPN221627_RJON	-1559.553461	0.00746	1.00000	rjon_all_relaxed_no_tort_tree/TIMM22_RHSPN221627_RJON	-1558.055219	0.0064	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/FAM166B_RHSPN131947_RJON	-1384.049139	0.22210	1.00000	rjon_all_relaxed_no_tort_tree/FAM166B_RHSPN131947_RJON	-1384.049139	0.2221	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/WNT9B_RHSPN230439_RJON	-4553.586158	0.03169	1.00000	rjon_all_relaxed_no_tort_tree/WNT9B_RHSPN230439_RJON	-4553.586158	0.03169	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/PHLDB2_RHSPN058414_RJON	-16236.854337	0.06022	1.00000	rjon_all_relaxed_no_tort_tree/PHLDB2_RHSPN058414_RJON	-16236.312286	0.0598	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/SLC4A2_RHSPN118105_RJON	-11727.286991	0.02771	1.00000	rjon_all_relaxed_no_tort_tree/SLC4A2_RHSPN118105_RJON	-11730.519085	0.02638	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/PPP1R3B_RHSPN119640_RJON	-5280.889138	0.06428	1.00000	rjon_all_relaxed_no_tort_tree/PPP1R3B_RHSPN119640_RJON	-5280.889138	0.06428	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/OSBPL2_RHSPN264447_RJON	-6443.390867	0.05121	1.00000	rjon_all_relaxed_no_tort_tree/OSBPL2_RHSPN264447_RJON	-6440.099767	0.05012	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/GPR37_RHSPN115205_RJON	-5908.910478	0.01110	1.00000	rjon_all_relaxed_no_tort_tree/GPR37_RHSPN115205_RJON	-5908.910478	0.0111	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/XPC_RHSPN050495_RJON	-13269.376903	0.09057	1.00000	rjon_all_relaxed_no_tort_tree/XPC_RHSPN050495_RJON	-13268.937815	0.09005	1.98186	1.0	1.98186	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/MRPL22_RHSPN088189_RJON	-1757.727766	0.08233	1.00000	rjon_all_relaxed_no_tort_tree/MRPL22_RHSPN088189_RJON	-1756.241305	0.08116	141.78453	1.0	141.78453	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/COLEC10_RHSPN126983_RJON	-3808.258258	0.09097	1.00000	rjon_all_relaxed_no_tort_tree/COLEC10_RHSPN126983_RJON	-3808.237425	0.09057	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/DGCR6_RHSPN269379_RJON	-1645.010597	0.04462	1.00000	rjon_all_relaxed_no_tort_tree/DGCR6_RHSPN269379_RJON	-1644.562482	0.04366	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/EEF1A1_RHSPN098769_RJON	-5423.394021	0.00894	1.00000	rjon_all_relaxed_no_tort_tree/EEF1A1_RHSPN098769_RJON	-5423.394025	0.00894	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/MRPS18A_RHSPN097078_RJON	-2872.329817	0.06674	1.00000	rjon_all_relaxed_no_tort_tree/MRPS18A_RHSPN097078_RJON	-2868.477417	0.06444	336.5355	1.0	336.5355	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/EML3_RHSPN161730_RJON	-9955.62072	0.04640	1.00000	rjon_all_relaxed_no_tort_tree/EML3_RHSPN161730_RJON	-9955.62072	0.0464	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/AKAP14_RHSPN282515_RJON	-1284.818546	0.29526	1.00000	rjon_all_relaxed_no_tort_tree/AKAP14_RHSPN282515_RJON	-1284.731451	0.29275	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/QRFPR_RHSPN074219_RJON	-2202.569976	0.09196	1.00000	rjon_all_relaxed_no_tort_tree/QRFPR_RHSPN074219_RJON	-2202.204612	0.09034	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/YES1_RHSPN236866_RJON	-6658.287749	0.01544	1.00000	rjon_all_relaxed_no_tort_tree/YES1_RHSPN236866_RJON	-6658.287749	0.01544	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/LINGO3_RHSPN242616_RJON	-10225.292087	0.03019	1.00000	rjon_all_relaxed_no_tort_tree/LINGO3_RHSPN242616_RJON	-10224.321699	0.02926	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/GAS1_RHSPN134731_RJON	-3113.824839	0.03735	1.00000	rjon_all_relaxed_no_tort_tree/GAS1_RHSPN134731_RJON	-3113.824839	0.03735	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/FAM65C_RHSPN263443_RJON	-15283.760937	0.12725	1.00000	rjon_all_relaxed_no_tort_tree/FAM65C_RHSPN263443_RJON	-15282.579576	0.12642	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CLOCK_RHSPN069950_RJON	-10693.66215	0.04414	1.00000	rjon_all_relaxed_no_tort_tree/CLOCK_RHSPN069950_RJON	-10693.297876	0.0438	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/AKNA_RHSPN137550_RJON	-5482.219838	0.11136	1.00000	rjon_all_relaxed_no_tort_tree/AKNA_RHSPN137550_RJON	-5482.219838	0.11136	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CNOT1_RHSPN217690_RJON	-17889.146222	0.01724	1.00000	rjon_all_relaxed_no_tort_tree/CNOT1_RHSPN217690_RJON	-17889.146222	0.01724	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/HYAL1_RHSPN054757_RJON	-6104.93773	0.07628	1.00000	rjon_all_relaxed_no_tort_tree/HYAL1_RHSPN054757_RJON	-6104.93773	0.07628	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/NAALADL2_RHSPN063704_RJON	-358.578071	0.07096	1.00000	rjon_all_relaxed_no_tort_tree/NAALADL2_RHSPN063704_RJON	-358.578071	0.07096	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CARS2_RHSPN190272_RJON	-7753.07824	0.08630	1.00000	rjon_all_relaxed_no_tort_tree/CARS2_RHSPN190272_RJON	-7752.441424	0.08621	60.24472	1.0	60.24472	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/GRIN3B_RHSPN242065_RJON	-10283.784022	0.04259	1.00000	rjon_all_relaxed_no_tort_tree/GRIN3B_RHSPN242065_RJON	-10283.784022	0.04259	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/HES1_RHSPN065234_RJON	-3121.981818	0.01963	1.00000	rjon_all_relaxed_no_tort_tree/HES1_RHSPN065234_RJON	-3117.408234	0.01866	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/C17orf89_RHSPN235913_RJON	-1428.807393	0.06915	1.00000	rjon_all_relaxed_no_tort_tree/C17orf89_RHSPN235913_RJON	-1428.807393	0.06915	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/RBM22_RHSPN087754_RJON	-5606.8553	0.01547	1.00000	rjon_all_relaxed_no_tort_tree/RBM22_RHSPN087754_RJON	-5606.570364	0.01513	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/LACTB2_RHSPN124277_RJON	-2669.994471	0.08743	1.00000	rjon_all_relaxed_no_tort_tree/LACTB2_RHSPN124277_RJON	-2669.994471	0.08743	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TMEM9_RHSPN023110_RJON	-1738.128574	0.03230	1.00000	rjon_all_relaxed_no_tort_tree/TMEM9_RHSPN023110_RJON	-1738.128574	0.0323	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/C9orf64_RHSPN134490_RJON	-6739.77301	0.10169	1.00000	rjon_all_relaxed_no_tort_tree/C9orf64_RHSPN134490_RJON	-6739.773011	0.10169	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/MAP3K11_RHSPN162997_RJON	-7172.096586	0.02668	1.00000	rjon_all_relaxed_no_tort_tree/MAP3K11_RHSPN162997_RJON	-7172.096586	0.02668	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/VANGL2_RHSPN019592_RJON	-6827.309039	0.01428	1.00000	rjon_all_relaxed_no_tort_tree/VANGL2_RHSPN019592_RJON	-6827.309039	0.01428	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TGFB1I1_RHSPN215868_RJON	-3642.982918	0.04484	1.00000	rjon_all_relaxed_no_tort_tree/TGFB1I1_RHSPN215868_RJON	-3642.982918	0.04484	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/KCNT2_RHSPN022707_RJON	-5663.377821	0.01558	1.00000	rjon_all_relaxed_no_tort_tree/KCNT2_RHSPN022707_RJON	-5663.377821	0.01558	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/PRSS27_RHSPN211532_RJON	-5158.913218	0.06887	1.00000	rjon_all_relaxed_no_tort_tree/PRSS27_RHSPN211532_RJON	-5158.40947	0.06587	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/PLA2G2E_RHSPN003615_RJON	-2029.310453	0.06132	1.00000	rjon_all_relaxed_no_tort_tree/PLA2G2E_RHSPN003615_RJON	-2020.281844	0.05265	20.97967	1.0	20.97967	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/HMGB2_RHSPN076932_RJON	-2815.751407	0.03458	1.00000	rjon_all_relaxed_no_tort_tree/HMGB2_RHSPN076932_RJON	-2815.751407	0.03458	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/COQ2_RHSPN071801_RJON	-2813.838529	0.05427	1.00000	rjon_all_relaxed_no_tort_tree/COQ2_RHSPN071801_RJON	-2813.838529	0.05427	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TRPS1_RHSPN126832_RJON	-4668.092831	0.03644	1.00000	rjon_all_relaxed_no_tort_tree/TRPS1_RHSPN126832_RJON	-4668.092831	0.03644	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/SYTL5_RHSPN277472_RJON	-9803.294114	0.08861	1.00000	rjon_all_relaxed_no_tort_tree/SYTL5_RHSPN277472_RJON	-9803.294114	0.08861	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/LGALS1_RHSPN273114_RJON	-2134.10481	0.11982	1.00000	rjon_all_relaxed_no_tort_tree/LGALS1_RHSPN273114_RJON	-2134.10481	0.11982	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/P2RY11_RHSPN244783_RJON	-2146.063774	0.05903	1.00000	rjon_all_relaxed_no_tort_tree/P2RY11_RHSPN244783_RJON	-2141.789132	0.05825	998.99961	1.0	998.99961	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/DDX42_RHSPN232848_RJON	-6931.485242	0.03260	1.00000	rjon_all_relaxed_no_tort_tree/DDX42_RHSPN232848_RJON	-6931.485242	0.0326	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ASIC4_RHSPN046563_RJON	-7112.290218	0.04281	1.00000	rjon_all_relaxed_no_tort_tree/ASIC4_RHSPN046563_RJON	-7025.94907	0.02671	14.34999	1.0	14.34999	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ETV3_RHSPN019019_RJON	-6876.978007	0.04914	1.00000	rjon_all_relaxed_no_tort_tree/ETV3_RHSPN019019_RJON	-6876.978007	0.04914	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/DUSP5_RHSPN152106_RJON	-2829.106938	0.09238	1.00000	rjon_all_relaxed_no_tort_tree/DUSP5_RHSPN152106_RJON	-2829.106938	0.09238	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TBL2_RHSPN110767_RJON	-6900.461025	0.06677	1.00000	rjon_all_relaxed_no_tort_tree/TBL2_RHSPN110767_RJON	-6891.485738	0.06492	34.44343	1.0	34.44343	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ATF1_RHSPN175940_RJON	-2732.522281	0.05376	1.00000	rjon_all_relaxed_no_tort_tree/ATF1_RHSPN175940_RJON	-2732.522281	0.05376	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/IPO5_RHSPN189638_RJON	-13192.455954	0.02100	1.00000	rjon_all_relaxed_no_tort_tree/IPO5_RHSPN189638_RJON	-13192.455943	0.021	17.54206	1.0	17.54206	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/UVSSA_RHSPN066373_RJON	-8418.824605	0.11775	1.00000	rjon_all_relaxed_no_tort_tree/UVSSA_RHSPN066373_RJON	-8418.376305	0.11735	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CD276_RHSPN206973_RJON	-2930.295608	0.08293	1.00000	rjon_all_relaxed_no_tort_tree/CD276_RHSPN206973_RJON	-2930.295608	0.08293	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/RASA2_RHSPN061605_RJON	-9725.953615	0.06617	1.00000	rjon_all_relaxed_no_tort_tree/RASA2_RHSPN061605_RJON	-9720.911922	0.06538	44.75437	1.0	44.75437	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ATP6V0A2_RHSPN184129_RJON	-13851.445363	0.06822	1.00000	rjon_all_relaxed_no_tort_tree/ATP6V0A2_RHSPN184129_RJON	-13849.474238	0.0677	10.0764	1.0	10.0764	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ARMC4_RHSPN144214_RJON	-5824.24328	0.04931	1.00000	rjon_all_relaxed_no_tort_tree/ARMC4_RHSPN144214_RJON	-5819.302804	0.04897	31.02584	1.0	31.02584	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TMCO4_RHSPN003582_RJON	-176.26741	0.01395	1.00000	rjon_all_relaxed_no_tort_tree/TMCO4_RHSPN003582_RJON	-176.26741	0.01395	1.89737	1.0	1.89737	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CLIC6_RHSPN266867_RJON	-2465.185905	0.03781	1.00000	rjon_all_relaxed_no_tort_tree/CLIC6_RHSPN266867_RJON	-2465.185905	0.03781	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/C11orf63_RHSPN169161_RJON	-6258.521578	0.17695	1.00000	rjon_all_relaxed_no_tort_tree/C11orf63_RHSPN169161_RJON	-6254.007096	0.16889	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/PTPRR_RHSPN179025_RJON	-4728.480607	0.04650	1.00000	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ATP6V1C1_RHSPN126368_RJON	-4747.362811	0.02093	1.00000	rjon_all_relaxed_no_tort_tree/ATP6V1C1_RHSPN126368_RJON	-4747.362811	0.02093	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/DERA_RHSPN172920_RJON	-3235.681887	0.07296	1.00000	rjon_all_relaxed_no_tort_tree/DERA_RHSPN172920_RJON	-3235.681887	0.07296	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/VPS54_RHSPN033561_RJON	-12328.704162	0.05522	1.00000	rjon_all_relaxed_no_tort_tree/VPS54_RHSPN033561_RJON	-12327.311565	0.05447	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TACR3_RHSPN073068_RJON	-5418.279353	0.03991	1.00000	rjon_all_relaxed_no_tort_tree/TACR3_RHSPN073068_RJON	-5418.279353	0.03991	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ACSF2_RHSPN231300_RJON	-9165.916397	0.09546	1.00000	rjon_all_relaxed_no_tort_tree/ACSF2_RHSPN231300_RJON	-9165.862663	0.09544	35.30058	1.0	35.30058	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/MAP4K3_RHSPN031823_RJON	-6384.332779	0.03026	1.00000	rjon_all_relaxed_no_tort_tree/MAP4K3_RHSPN031823_RJON	-6379.334104	0.02857	2.66658	1.0	2.66658	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/VAT1_RHSPN229288_RJON	-4461.656338	0.06718	1.00000	rjon_all_relaxed_no_tort_tree/VAT1_RHSPN229288_RJON	-4461.182107	0.0664	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/EFCAB9_RHSPN089085_RJON	-2859.42087	0.12649	1.00000	rjon_all_relaxed_no_tort_tree/EFCAB9_RHSPN089085_RJON	-2859.42087	0.12649	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ATP5F1_RHSPN014082_RJON	-3975.87957	0.10545	1.00000	rjon_all_relaxed_no_tort_tree/ATP5F1_RHSPN014082_RJON	-3973.897103	0.10317	1.60678	1.0	1.60678	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/SNPH_RHSPN257939_RJON	-5462.540653	0.04362	1.00000	rjon_all_relaxed_no_tort_tree/SNPH_RHSPN257939_RJON	-5462.540653	0.04362	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/METTL6_RHSPN050701_RJON	-3663.445175	0.05064	1.00000	rjon_all_relaxed_no_tort_tree/METTL6_RHSPN050701_RJON	-3663.445175	0.05064	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/PROCR_RHSPN261248_RJON	-4441.754445	0.13157	1.00000	rjon_all_relaxed_no_tort_tree/PROCR_RHSPN261248_RJON	-4440.278601	0.13031	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ZNF750_RHSPN236627_RJON	-3462.494062	0.08724	1.00000	rjon_all_relaxed_no_tort_tree/ZNF750_RHSPN236627_RJON	-3462.494062	0.08724	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ESRP1_RHSPN125566_RJON	-7635.9337	0.04188	1.00000	rjon_all_relaxed_no_tort_tree/ESRP1_RHSPN125566_RJON	-7634.607115	0.04179	27.949	1.0	27.949	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TAX1BP3_RHSPN222189_RJON	-593.301043	0.00577	1.00000	rjon_all_relaxed_no_tort_tree/TAX1BP3_RHSPN222189_RJON	-593.301026	0.00577	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CYP20A1_RHSPN044717_RJON	-3904.512069	0.10385	1.00000	rjon_all_relaxed_no_tort_tree/CYP20A1_RHSPN044717_RJON	-3904.261899	0.1035	3.02624	1.0	3.02624	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/MAP3K8_RHSPN144424_RJON	-7183.989946	0.05121	1.00000	rjon_all_relaxed_no_tort_tree/MAP3K8_RHSPN144424_RJON	-7183.533934	0.051	1.43149	1.0	1.43149	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/ATG101_RHSPN176253_RJON	-2905.465746	0.01120	1.00000	rjon_all_relaxed_no_tort_tree/ATG101_RHSPN176253_RJON	-2905.261189	0.01096	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/SAP30BP_RHSPN234482_RJON	-1704.190045	0.02018	1.00000	rjon_all_relaxed_no_tort_tree/SAP30BP_RHSPN234482_RJON	-1704.190045	0.02018	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/SOCS7_RHSPN227774_RJON	-3982.060876	0.02852	1.00000	rjon_all_relaxed_no_tort_tree/SOCS7_RHSPN227774_RJON	-3982.060876	0.02852	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/SNX25_RHSPN077556_RJON	-9301.474159	0.06987	1.00000	rjon_all_relaxed_no_tort_tree/SNX25_RHSPN077556_RJON	-9298.603476	0.06877	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/APOL6_RHSPN272720_RJON	-4891.091208	0.26965	1.00000	rjon_all_relaxed_no_tort_tree/APOL6_RHSPN272720_RJON	-4891.047275	0.26866	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CA14_RHSPN016324_RJON	-5855.37055	0.08970	1.00000	rjon_all_relaxed_no_tort_tree/CA14_RHSPN016324_RJON	-5855.021417	0.089	8.93248	1.0	8.93248	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/TAOK3_RHSPN182992_RJON	-7175.405671	0.01853	1.00000	rjon_all_relaxed_no_tort_tree/TAOK3_RHSPN182992_RJON	-7175.400275	0.01852	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/CSPG4_RHSPN207527_RJON	-49556.544009	0.12013	1.00000	rjon_all_relaxed_no_tort_tree/CSPG4_RHSPN207527_RJON	-49551.90258	0.11897	1.0	1.0	1.0	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/POLR2F_RHSPN273248_RJON	-1217.785872	0.00333	1.00000	rjon_all_relaxed_no_tort_tree/POLR2F_RHSPN273248_RJON	-1217.784964	0.00333	1.88458	1.0	1.88458	
USP25_RHSPN265831_RJON	rjon_all_relaxed_no_tort_tree/LDHB_RHSPN173301_RJON	-4281.870456	0.03285	1.00000	rjon_all_relaxed_no_tort_tree/LDHB_RHSPN173301_RJON	-4281.739309	0.03264	1.0	1.0	1.0	
